,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
1050,droso_348,0.1758,AF-A0A2N9F8K3-F1-model_v4,0.209,0.938,0.514,9.777,Fagus sylvatica
1051,droso_2969,0.1685,AF-A0A7J6CM46-F1-model_v4,0.128,0.952,0.981,7.973,Onychostoma macrolepis
1052,droso_3180,0.4554,AF-A0A1J4L1E8-F1-model_v4,0.068,0.713,0.478,3.377,Tritrichomonas foetus
1053,droso_2093,0.693,AF-A0A2W1TK72-F1-model_v4,0.204,0.961,0.505,9.183,Curtobacterium sp. MCSS17_016
1054,droso_5502,0.4834,AF-A0A819PBZ2-F1-model_v4,0.156,1.0,0.604,5.643,Adineta steineri
1055,droso_952,0.2709,AF-A0A830HB23-F1-model_v4,0.297,0.969,0.126,4.226,Pycnococcus provasolii
1056,droso_1649,0.6374,AF-W6URK6-F1-model_v4,0.181,0.543,0.106,6.724,Echinococcus granulosus
1057,droso_4503,0.6571,AF-A0A0N0CXR0-F1-model_v4,0.081,0.772,0.968,8.522,bacterium 336/3
1058,droso_2346,0.2702,AF-A0A5C7H9N9-F1-model_v4,0.13,0.809,0.505,1.463,Acer yangbiense
1059,droso_5828,0.3988,AF-A0A6B3EKK5-F1-model_v4,0.147,0.986,0.764,8.978,Streptomyces sp. SID11233
1060,droso_3886,0.1502,AF-A0A1E1KDV5-F1-model_v4,0.104,0.986,0.514,6.498,Rhynchosporium commune
1061,droso_1008,0.2004,AF-A0A5Q0HJN7-F1-model_v4,0.117,1.0,0.306,3.507,Clavispora lusitaniae
1062,droso_3025,0.6526,AF-U7UY88-F1-model_v4,0.138,0.744,0.705,5.081,Rothia aeria F0184
1063,droso_2775,0.5486,AF-J9B975-F1-model_v4,0.116,0.721,0.14,6.325,Wuchereria bancrofti
1064,droso_2551,0.5146,AF-A0A6A5G9J2-F1-model_v4,0.121,0.781,0.25,8.842,Caenorhabditis remanei
1065,droso_1849,0.5387,AF-A0A511DH56-F1-model_v4,0.162,0.961,0.66,7.555,Pseudonocardia sulfidoxydans NBRC 16205
1066,droso_2468,0.9065,AF-A0A1D1UPA1-F1-model_v4,0.125,0.308,0.245,8.42,Ramazzottius varieornatus
1067,droso_3927,0.113,AF-A0A840VY00-F1-model_v4,0.14,0.873,0.596,6.948,Nocardiopsis metallicus
1068,droso_1864,0.411,AF-A0A813XV73-F1-model_v4,0.189,0.902,0.725,9.359,Adineta steineri
1069,droso_1998,0.2122,AF-A0A0K2T768-F1-model_v4,0.175,0.963,0.66,0.9486,Lepeophtheirus salmonis
1070,droso_1036,0.358,AF-A0A2H6EG82-F1-model_v4,0.144,0.968,0.8,7.772,bacterium BMS3Abin03
1071,droso_2986,0.4517,AF-A0A4D9BV25-F1-model_v4,0.109,0.553,0.128,1.213,Salvia splendens
1072,droso_4746,0.871,AF-A0A6J8A8E5-F1-model_v4,0.088,0.789,0.172,5.914,Mytilus coruscus
1073,droso_2373,0.5242,AF-A0A534KYZ6-F1-model_v4,0.112,0.886,0.213,5.242,Euryarchaeota archaeon
1074,droso_1042,0.2275,AF-A0A0V0QCB8-F1-model_v4,0.134,0.981,0.347,9.798,Pseudocohnilembus persalinus
1075,droso_2061,0.272,AF-A0A4Q9PG00-F1-model_v4,0.18,0.913,0.903,6.238,Dichomitus squalens
1076,droso_2531,0.3823,AF-A0A7C2VZP4-F1-model_v4,0.25,0.8,0.458,7.955,Phycisphaerales bacterium
1077,droso_3278,0.3034,AF-A0A0L6UE65-F1-model_v4,0.098,0.985,0.902,9.564,Puccinia sorghi
1078,droso_1107,0.2426,AF-A0A438BLS1-F1-model_v4,0.133,1.0,0.362,8.048,Vitis vinifera
1079,droso_527,0.5197,AF-A0A498J9A0-F1-model_v4,0.118,0.963,0.459,6.315,Malus domestica
1080,droso_2351,0.2213,AF-A0A2G8KJC7-F1-model_v4,0.141,0.912,0.512,6.688,Apostichopus japonicus
1081,droso_2556,0.3774,AF-A0A7S1RFL3-F1-model_v4,0.163,1.0,0.831,7.187,Alexandrium catenella
1082,droso_5605,0.1943,AF-A0A087AT53-F1-model_v4,0.119,1.0,0.859,9.195,Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854
1083,droso_1389,0.2861,AF-A0A368R6P2-F1-model_v4,0.15,0.699,0.516,0.1731,Setaria italica
1084,droso_3962,0.1738,AF-A0A178DSL4-F1-model_v4,0.195,1.0,0.818,2.144,Pyrenochaeta sp. DS3sAY3a
1085,droso_3909,0.3795,AF-A0A7U2R099-F1-model_v4,0.138,0.989,0.341,5.096,Aspergillus flavus
1086,droso_3451,0.2954,AF-A0A834KEH2-F1-model_v4,0.261,0.972,0.811,0.8053,Vespula germanica
1087,droso_1040,0.3034,AF-A0A0D2GQL5-F1-model_v4,0.109,0.994,0.154,2.35,Fonsecaea pedrosoi CBS 271.37
1088,droso_2496,0.2592,AF-A0A218X4R2-F1-model_v4,0.095,1.0,0.9,9.222,Punica granatum
1089,droso_6418,0.3793,AF-A0A498ICB5-F1-model_v4,0.12,0.679,0.552,9.881,Malus domestica
1090,droso_4937,0.2558,AF-A0A833WL53-F1-model_v4,0.107,0.709,0.799,0.576,Phytophthora infestans
1091,droso_2586,0.2969,AF-A0A7S2DP16-F1-model_v4,0.186,1.0,0.785,7.683,Dictyocha speculum
1092,droso_2887,0.483,AF-A0A158R239-F1-model_v4,0.125,0.982,0.724,6.051,Nippostrongylus brasiliensis
1093,droso_4475,0.4839,AF-A0A4Y2SUB3-F1-model_v4,0.15,0.728,0.523,9.586,Araneus ventricosus
1094,droso_1232,0.5389,AF-A0A5N5MZ24-F1-model_v4,0.147,0.884,0.526,4.465,Coniochaeta sp. 2T2.1
1095,droso_3223,0.1965,AF-A0A842R399-F1-model_v4,0.12,1.0,0.167,4.183,Candidatus Bathyarchaeota archaeon
1096,droso_1452,0.1913,AF-Q0DBS2-F1-model_v4,0.134,0.867,0.494,3.162,Oryza sativa Japonica Group
1097,droso_4624,0.4338,AF-A0A0W4ZEN9-F1-model_v4,0.149,0.941,0.986,5.114,Pneumocystis jirovecii RU7
1098,droso_1063,0.2934,AF-A0A1G3ASR5-F1-model_v4,0.163,0.948,0.85,2.415,Planctomycetes bacterium RBG_16_64_12
1099,droso_3910,0.6932,AF-A0A0L0CJX0-F1-model_v4,0.366,0.652,0.476,0.03822,Lucilia cuprina
1100,droso_2198,0.3598,AF-A0A1R1XFA7-F1-model_v4,0.146,0.973,0.962,4.076,Smittium culicis
1101,droso_6519,0.05609,AF-A0A0G2H027-F1-model_v4,0.12,1.0,0.877,2.376,Diplodia seriata
1102,droso_4235,0.4585,AF-A0A7S0PGW1-F1-model_v4,0.163,0.598,0.37,0.6183,Cafeteria roenbergensis
1103,droso_2483,0.3586,AF-A0A6A6IDM5-F1-model_v4,0.183,0.871,0.236,9.02,Trematosphaeria pertusa
1104,droso_2391,0.225,AF-A0A4U3BSG3-F1-model_v4,0.134,0.974,0.83,5.42,Bacillus cereus
1105,droso_3935,0.358,AF-A0A0L0CQQ1-F1-model_v4,0.207,0.924,0.766,8.563,Lucilia cuprina
1106,droso_2029,0.3642,AF-A0A3M7SBR2-F1-model_v4,0.105,1.0,0.337,9.73,Brachionus plicatilis
1107,droso_2642,0.3369,AF-Q93LJ0-F1-model_v4,0.115,0.908,0.287,3.836,Streptococcus pyogenes
1108,droso_1741,0.7317,AF-A0A7V3QIJ8-F1-model_v4,0.046,0.481,0.106,0.5356,bacterium
1109,droso_2888,0.3233,AF-A0A4U9HV93-F1-model_v4,0.096,0.664,0.673,5.93,Serratia rubidaea
1110,droso_1038,0.2954,AF-A0A2C9KR99-F1-model_v4,0.159,0.693,0.704,0.4019,Biomphalaria glabrata
1111,droso_4496,0.213,AF-A0A165XZM5-F1-model_v4,0.181,0.973,0.221,6.084,Peniophora sp. CONT
1112,droso_5737,0.4907,AF-A0A0K2VB00-F1-model_v4,0.086,0.976,0.319,5.735,Lepeophtheirus salmonis
1113,droso_5267,0.3554,AF-A0A0W0XKW2-F1-model_v4,0.139,0.722,0.207,5.197,Legionella quinlivanii
1114,droso_4780,0.9579,AF-A0A7D6EQG8-F1-model_v4,0.195,0.707,0.318,8.911,Actinobacteria bacterium IMCC25003
1115,droso_5535,0.5039,AF-A0A1J5IV77-F1-model_v4,0.161,1.0,1.0,4.958,Zetaproteobacteria bacterium CG2_30_59_37
1116,droso_3333,0.1798,AF-A0A132AJH8-F1-model_v4,0.125,1.0,0.311,5.131,Sarcoptes scabiei
1117,droso_4342,0.4322,AF-A0A2H2I724-F1-model_v4,0.081,1.0,0.824,7.583,Caenorhabditis japonica
1118,droso_5488,0.2469,AF-A0A267S212-F1-model_v4,0.2,0.973,0.412,5.427,Enterobacter sp. 10-1
1119,droso_4819,0.425,AF-A0A813L288-F1-model_v4,0.132,0.851,0.445,8.921,Polarella glacialis
1120,droso_2347,0.4119,AF-A0A8B6FU98-F1-model_v4,0.231,0.583,0.381,7.359,Mytilus galloprovincialis
1121,droso_1856,0.3233,AF-U6KHX1-F1-model_v4,0.156,0.988,0.529,9.632,Eimeria mitis
1122,droso_1012,0.293,AF-A0A7R9F794-F1-model_v4,0.158,1.0,0.459,7.631,Timema bartmani
1123,droso_4619,0.3048,AF-A0A2Z4YVU2-F1-model_v4,0.114,0.914,0.356,6.008,Rhizobium leguminosarum
1124,droso_3627,0.2897,AF-A0A0C3CB20-F1-model_v4,0.225,0.938,0.172,9.048,Hebeloma cylindrosporum h7
1125,droso_2445,0.8286,AF-A0A2U3DZT2-F1-model_v4,0.044,0.865,0.257,1.399,Purpureocillium lilacinum
1126,droso_4989,0.234,AF-A0A7J8MMQ7-F1-model_v4,0.124,0.816,0.843,1.79,Gossypium lobatum
1127,droso_4088,0.252,AF-A0A409YCS7-F1-model_v4,0.172,1.0,0.28,9.548,Panaeolus cyanescens
1128,droso_1568,0.4768,AF-A0A3N4JZX6-F1-model_v4,0.082,0.951,0.647,3.834,Choiromyces venosus 120613-1
1129,droso_2687,0.3894,AF-A0A4C1XSA5-F1-model_v4,0.115,0.717,0.509,1.49,Eumeta japonica
1130,droso_6449,0.5036,AF-A0A6I2HA81-F1-model_v4,0.134,0.638,0.44,5.882,Idiomarina loihiensis
1131,droso_563,0.4564,AF-S7NRY1-F1-model_v4,0.119,0.971,0.318,7.724,Myotis brandtii
1132,droso_1575,0.168,AF-A0A6J0AS79-F1-model_v4,0.223,0.976,0.306,9.306,Vicugna pacos
1133,droso_1917,0.2595,AF-A0A1Q9T1E8-F1-model_v4,0.157,0.964,0.807,7.313,Serinicoccus sp. CUA-874
1134,droso_1007,0.4389,AF-A0A2K2TNM2-F1-model_v4,0.157,0.987,1.0,8.976,Clostridium sp. chh4-2
1135,droso_2597,0.3032,AF-A0A0S3RR14-F1-model_v4,0.113,0.904,0.757,6.232,Vigna angularis var. angularis
1136,droso_1734,0.2946,AF-A0A517ZX72-F1-model_v4,0.123,0.989,0.503,8.301,Symmachiella dynata
1137,droso_1465,0.1812,AF-A0A3G9HCI2-F1-model_v4,0.148,0.944,0.601,4.436,Hydrogenimonas sp.
1138,droso_3371,0.2454,AF-A0A0S4IP57-F1-model_v4,0.168,0.659,0.424,7.751,Bodo saltans
1139,droso_5073,0.2952,AF-A0A444GQS4-F1-model_v4,0.193,0.804,0.479,9.705,Endozoicomonadaceae bacterium GTF-13
1140,droso_1322,0.2266,AF-A0A2Z7AZJ0-F1-model_v4,0.131,1.0,0.348,3.928,Dorcoceras hygrometricum
1141,droso_5222,0.4008,AF-M8C1K8-F1-model_v4,0.126,0.99,0.489,8.659,Aegilops tauschii
1142,droso_6324,0.2657,AF-A0A437RB68-F1-model_v4,0.157,0.863,0.242,8.41,Aquincola rivuli
1143,droso_366,0.5525,AF-A0A7S0LYJ0-F1-model_v4,0.104,0.844,0.454,0.9721,Cryptomonas curvata
1144,droso_3105,0.2876,AF-A0A6J0DQT0-F1-model_v4,0.176,0.966,0.381,8.426,Peromyscus maniculatus bairdii
1145,droso_642,0.2721,AF-F4PNE0-F1-model_v4,0.163,0.95,0.096,8.452,Cavenderia fasciculata SH3
1146,droso_589,0.2758,AF-A0A0A8X771-F1-model_v4,0.259,0.914,0.871,8.485,Mesobacillus selenatarsenatis SF-1
1147,droso_3199,0.2745,AF-A0A817PEZ6-F1-model_v4,0.206,1.0,0.478,9.167,Rotaria sp. Silwood2
1148,droso_4255,0.332,AF-A0A7S0J4B2-F1-model_v4,0.214,0.426,0.458,8.429,Calcidiscus leptoporus
1149,droso_1944,0.3429,AF-A0A6J0RJ75-F1-model_v4,0.268,1.0,0.602,5.411,Bactrocera dorsalis
1150,droso_2895,0.3389,AF-A0A6G2W9Q0-F1-model_v4,0.173,1.0,0.981,1.043,Streptomyces sp. SID8369
1151,droso_372,0.6738,AF-A0A813Z557-F1-model_v4,0.076,0.181,0.187,8.115,Rotaria sordida
1152,droso_2793,0.3165,AF-A0A453Q257-F1-model_v4,0.241,0.983,0.453,3.765,Aegilops tauschii subsp. strangulata
1153,droso_6435,0.2419,AF-A0A7M5X1V9-F1-model_v4,0.18,0.961,0.349,5.86,Clytia hemisphaerica
1154,droso_3256,0.3079,AF-A8IY33-F1-model_v4,0.117,0.985,0.398,6.956,Chlamydomonas reinhardtii
1155,droso_3349,0.4487,AF-A0A5J5C7E5-F1-model_v4,0.134,1.0,0.625,9.14,Nyssa sinensis
1156,droso_5050,0.657,AF-A0A0Q6A8P0-F1-model_v4,0.177,1.0,0.984,8.829,Bradyrhizobium sp. Leaf396
1157,droso_4544,0.3469,AF-A0A1X6NQ42-F1-model_v4,0.083,0.908,0.193,6.867,Porphyra umbilicalis
1158,droso_2613,0.3565,AF-K0SBX9-F1-model_v4,0.085,0.731,0.163,6.23,Thalassiosira oceanica
1159,droso_1588,0.4303,AF-A0A2P5WTN0-F1-model_v4,0.193,0.912,0.412,8.592,Gossypium barbadense
1160,droso_3091,0.6503,AF-A0A842PH34-F1-model_v4,0.111,0.774,0.414,6.75,Methanomicrobia archaeon
1161,droso_6706,0.3865,AF-Q5VNR9-F1-model_v4,0.095,0.857,0.492,2.997,Oryza sativa Japonica Group
1162,droso_1,0.4011,AF-W4FKG4-F1-model_v4,0.138,0.682,0.659,1.66,Aphanomyces astaci
1163,droso_2027,0.2172,AF-A0A3C0BGI6-F1-model_v4,0.136,0.957,0.5,5.157,Treponema sp.
1164,droso_4046,0.3602,AF-A0A067QYK6-F1-model_v4,0.079,0.984,0.731,4.419,Zootermopsis nevadensis
1165,droso_2012,0.5692,AF-V9F0P1-F1-model_v4,0.101,0.919,0.67,7.939,Phytophthora parasitica P1569
1166,droso_3133,0.6366,AF-G4RPM7-F1-model_v4,0.153,0.981,0.712,5.49,Thermoproteus tenax Kra 1
1167,droso_4520,0.7299,AF-A0A377GNT7-F1-model_v4,0.153,0.364,0.951,6.345,Fusobacterium necrogenes
1168,droso_3009,0.4332,AF-A0A452ZJ41-F1-model_v4,0.076,0.684,0.83,7.221,Aegilops tauschii subsp. strangulata
1169,droso_2269,0.4798,AF-A0A1H9KEM3-F1-model_v4,0.163,0.731,0.783,3.762,Granulicatella balaenopterae
1170,droso_4884,0.0616,AF-A0A433QLQ4-F1-model_v4,0.133,1.0,0.837,1.836,Jimgerdemannia flammicorona
1171,droso_3047,0.6057,AF-A0A0E0PIS9-F1-model_v4,0.142,0.836,0.309,4.866,Oryza rufipogon
1172,droso_4290,0.24,AF-A0A7S3T5M4-F1-model_v4,0.15,0.994,0.765,5.393,Emiliania huxleyi
1173,droso_2055,0.3565,AF-A0A3S4R8M2-F1-model_v4,0.154,0.973,0.376,8.273,Mycolicibacterium chitae
1174,droso_4463,0.8067,AF-P85113-F1-model_v4,0.303,0.492,0.917,1.285,Struthio camelus
1175,droso_1951,0.2946,AF-A0A2E3FRB8-F1-model_v4,0.122,0.965,0.374,6.933,Euryarchaeota archaeon
1176,droso_1985,0.609,AF-A0A7S1I074-F1-model_v4,0.16,0.439,0.094,7.905,Eutreptiella gymnastica
1177,droso_2059,0.3383,AF-A0A0N0NQ77-F1-model_v4,0.163,0.983,0.326,9.427,Phialophora attinorum
1178,droso_2529,0.3969,AF-A0A7S0W796-F1-model_v4,0.197,0.872,0.291,2.662,Hemiselmis tepida
1179,droso_1060,0.9047,AF-A0A6A0H3F9-F1-model_v4,0.25,0.691,0.265,2.65,Hyalella azteca
1180,droso_2955,0.5944,AF-A0A7K0QSC3-F1-model_v4,0.155,0.866,0.43,3.338,Actinomycetia bacterium
1181,droso_3063,0.4976,AF-A0A7X5VPC1-F1-model_v4,0.088,0.705,0.389,4.441,Acidobacteria bacterium
1182,droso_2524,0.2976,AF-G7JU33-F1-model_v4,0.166,0.923,0.282,4.364,Medicago truncatula
1183,droso_364,0.4356,AF-A0A7X7FA09-F1-model_v4,0.173,0.958,0.397,3.067,Lentisphaerae bacterium
1184,droso_4014,0.247,AF-A9TEY1-F1-model_v4,0.172,1.0,0.554,8.566,Physcomitrium patens
1185,droso_771,0.6007,AF-B4WGY2-F1-model_v4,0.065,0.767,0.511,7.333,Synechococcus sp. PCC 7335
1186,droso_4844,0.5334,AF-A0A6G1H584-F1-model_v4,0.1,0.86,0.423,7.818,Aulographum hederae CBS 113979
1187,droso_5238,0.3975,AF-A0A388M1W1-F1-model_v4,0.122,0.837,0.226,8.791,Chara braunii
1188,droso_3315,0.4063,AF-A0A2T2NL42-F1-model_v4,0.111,0.964,0.333,6.808,Corynespora cassiicola Philippines
1189,droso_2532,0.4586,AF-A0A2V1D238-F1-model_v4,0.145,0.716,0.138,4.466,Periconia macrospinosa
1190,droso_908,0.08952,AF-A0A835F2E6-F1-model_v4,0.103,0.979,0.864,3.674,Digitaria exilis
1191,droso_1052,0.281,AF-A0A0A6ZAT4-F1-model_v4,0.136,0.796,0.832,3.768,Streptomyces melanovinaceus
1192,droso_615,0.7418,AF-A0A854WJL0-F1-model_v4,0.25,0.846,0.373,5.727,Streptococcus parauberis
1193,droso_4931,0.1974,AF-A0A4Z2G838-F1-model_v4,0.121,0.936,0.686,3.281,Liparis tanakae
1194,droso_4188,0.1375,AF-A0A0V0YC82-F1-model_v4,0.117,0.94,0.235,6.406,Trichinella pseudospiralis
1195,droso_2158,0.5133,AF-A0A4D6MXT2-F1-model_v4,0.116,1.0,0.506,9.525,Vigna unguiculata
1196,droso_4995,0.5333,AF-A0A4P9XUZ0-F1-model_v4,0.087,0.37,0.39,7.201,Thamnocephalis sphaerospora
1197,droso_6576,0.2491,AF-A0A2V7WN50-F1-model_v4,0.107,0.992,0.791,9.602,Acidobacteria bacterium
1198,droso_3042,0.7066,AF-H2XRS1-F1-model_v4,0.118,0.691,0.967,5.356,Ciona intestinalis
1199,droso_5513,0.6947,AF-A0A7S0SC93-F1-model_v4,0.157,1.0,0.576,9.389,Mantoniella antarctica
1200,droso_2930,0.3934,AF-B0W9L1-F1-model_v4,0.166,0.859,0.526,4.413,Culex quinquefasciatus
1201,droso_1894,0.05286,AF-G0S3Y0-F1-model_v4,0.133,0.972,0.641,6.713,Thermochaetoides thermophila DSM 1495
1202,droso_4479,0.4955,AF-A0A058ZJZ5-F1-model_v4,0.148,0.964,0.189,6.371,Actibacterium atlanticum
1203,droso_2914,0.4527,AF-A0A699VLH7-F1-model_v4,0.255,0.694,0.422,8.307,Tanacetum cinerariifolium
1204,droso_2021,0.5171,AF-A0A195FZT5-F1-model_v4,0.183,0.721,0.302,9.049,Trachymyrmex septentrionalis
1205,droso_3222,0.14,AF-A0A165H109-F1-model_v4,0.148,0.99,0.897,1.995,Laetiporus sulphureus 93-53
1206,droso_2866,0.5039,AF-A0A7D9ERR7-F1-model_v4,0.096,1.0,0.444,9.539,Paramuricea clavata
1207,droso_4610,0.2982,AF-A0A699HXF8-F1-model_v4,0.182,1.0,0.682,8.739,Tanacetum cinerariifolium
1208,droso_4864,0.5536,AF-U5HH21-F1-model_v4,0.142,0.972,0.206,7.091,Microbotryum lychnidis-dioicae p1A1 Lamole
1209,droso_526,0.5788,AF-A0A225VB22-F1-model_v4,0.166,0.962,0.63,1.127,Phytophthora megakarya
1210,droso_2736,0.4871,AF-A0A1N7FA90-F1-model_v4,0.111,0.947,0.229,4.858,Haladaptatus litoreus
1211,droso_1054,0.8534,AF-A0A532VAH7-F1-model_v4,0.121,0.496,0.702,0.03724,candidate division TA06 bacterium B3_TA06
1212,droso_4096,0.6024,AF-A0A512C7Z1-F1-model_v4,0.108,0.42,0.385,7.81,Cyclobacterium qasimii
1213,droso_3210,0.2506,AF-W2U0N4-F1-model_v4,0.17,0.935,0.523,4.801,Necator americanus
1214,droso_3100,0.1272,AF-W9YMT2-F1-model_v4,0.163,0.901,0.365,7.909,Capronia coronata CBS 617.96
1215,droso_2934,0.2392,AF-A0A1S3RE54-F1-model_v4,0.145,0.889,0.688,5.967,Salmo salar
1216,droso_1811,0.4521,AF-A0A0K2TRE5-F1-model_v4,0.132,0.703,0.482,8.577,Lepeophtheirus salmonis
1217,droso_2589,0.251,AF-A0A7S3SHY5-F1-model_v4,0.147,0.969,0.284,5.338,Emiliania huxleyi
1218,droso_2915,0.5613,AF-A0A1X0QBE8-F1-model_v4,0.216,0.984,0.759,9.867,Hepatospora eriocheir
1219,droso_1546,0.625,AF-Q604H3-F1-model_v4,0.1,0.398,0.159,1.148,Methylococcus capsulatus str. Bath
1220,droso_1173,0.1559,AF-A0A2K1XNQ7-F1-model_v4,0.157,0.991,0.66,9.935,Populus trichocarpa
1221,droso_3471,0.3105,AF-A0A430QS83-F1-model_v4,0.107,0.965,0.883,7.633,Schistosoma bovis
1222,droso_1762,0.4316,AF-A0A444GFT8-F1-model_v4,0.105,0.704,0.422,2.985,Ensete ventricosum
1223,droso_868,0.6876,AF-A0A336NGI5-F1-model_v4,0.177,0.969,0.674,8.134,Bartonella grahamii
1224,droso_3582,0.3161,AF-A0A3L7J3U0-F1-model_v4,0.142,0.968,0.784,6.907,Notoacmeibacter ruber
1225,droso_950,0.4099,AF-A0A0L0TEP5-F1-model_v4,0.181,0.985,0.221,4.707,Allomyces macrogynus ATCC 38327
1226,droso_5547,0.1788,AF-A0A7S3XXI3-F1-model_v4,0.145,0.677,0.601,7.581,Heterosigma akashiwo
1227,droso_1937,0.6347,AF-A0A2B4SKW1-F1-model_v4,0.154,0.977,0.089,1.738,Stylophora pistillata
1228,droso_2144,0.366,AF-A0A484KRA5-F1-model_v4,0.266,0.833,0.656,3.084,Cuscuta campestris
1229,droso_4820,0.5213,AF-X6ML17-F1-model_v4,0.125,0.444,0.193,7.6,Reticulomyxa filosa
1230,droso_5729,0.1908,AF-A0A7M3QNY3-F1-model_v4,0.141,0.985,0.675,4.835,Spirometra erinaceieuropaei
1231,droso_4760,0.3768,AF-A0A1B6ELS9-F1-model_v4,0.243,0.97,0.223,9.724,Cuerna arida
1232,droso_1884,0.2551,AF-A0A4Z0A4H7-F1-model_v4,0.171,0.719,0.394,7.781,Hericium alpestre
1233,droso_5990,0.06603,AF-A0A671PXU2-F1-model_v4,0.134,1.0,0.371,1.611,Sinocyclocheilus anshuiensis
1234,droso_4453,0.3533,AF-A0A4S4DQS0-F1-model_v4,0.207,0.991,0.558,3.533,Camellia sinensis var. sinensis
1235,droso_2235,0.4782,AF-A0A7S0B279-F1-model_v4,0.082,0.944,0.468,5.787,Pyrodinium bahamense
1236,droso_3741,0.4846,AF-A0A6J8B6D8-F1-model_v4,0.169,0.959,0.392,3.3,Mytilus coruscus
1237,droso_4722,0.5599,AF-E3KTQ7-F1-model_v4,0.195,0.976,0.253,8.851,Puccinia graminis f. sp. tritici CRL 75-36-700-3
1238,droso_3635,0.1218,AF-A0A3Q3Q402-F1-model_v4,0.144,0.718,0.494,3.134,Monopterus albus
1239,droso_2079,0.3862,AF-A0A2V2D3I2-F1-model_v4,0.14,1.0,0.869,1.283,Verrucomicrobia bacterium
1240,droso_1015,0.576,AF-A0A1B7MHE1-F1-model_v4,0.098,0.714,1.0,5.454,Rhizopogon vinicolor AM-OR11-026
1241,droso_2923,0.3578,AF-A0A550CVF2-F1-model_v4,0.098,0.735,0.537,5.102,Auriculariopsis ampla
1242,droso_2225,0.2468,AF-A0A0Q6ZIC3-F1-model_v4,0.129,1.0,0.838,0.5891,Afipia sp. Root123D2
1243,droso_3462,0.1936,AF-A0A5D3BCX6-F1-model_v4,0.144,0.83,0.369,6.176,Cucumis melo var. makuwa
1244,droso_4951,0.2024,AF-A0A5M3XEC6-F1-model_v4,0.203,0.908,0.538,8.637,Acrocarpospora pleiomorpha
1245,droso_1514,0.3001,AF-A0A817UEN7-F1-model_v4,0.102,0.988,0.293,6.734,Rotaria socialis
1246,droso_2063,0.1887,AF-A0A5C3P2Q3-F1-model_v4,0.113,0.994,0.893,8.747,Polyporus arcularius HHB13444
1247,droso_2358,0.5936,AF-A0A814LPC7-F1-model_v4,0.169,0.73,0.193,5.754,Adineta ricciae
1248,droso_536,0.8297,AF-A0A854H9J9-F1-model_v4,0.129,0.833,0.297,0.4481,Xanthomonas citri
1249,droso_1801,0.244,AF-A0A6J1NMD7-F1-model_v4,0.112,1.0,0.717,3.91,Bicyclus anynana
1250,droso_3275,0.3012,AF-A0A2P8Y7F4-F1-model_v4,0.166,0.918,0.147,6.338,Blattella germanica
1251,droso_983,0.4369,AF-A0A7J6C6W7-F1-model_v4,0.243,0.82,0.414,9.188,Onychostoma macrolepis
1252,droso_4788,0.3282,AF-Q6Z458-F1-model_v4,0.102,0.782,0.359,5.46,Oryza sativa Japonica Group
1253,droso_1836,0.3291,AF-A0A5F8G6J5-F1-model_v4,0.163,1.0,0.565,9.81,Monodelphis domestica
1254,droso_1407,0.3324,AF-A0A5G2QHF6-F1-model_v4,0.147,1.0,0.528,5.474,Sus scrofa
1255,droso_948,0.3385,AF-A0A7D9KDA2-F1-model_v4,0.119,0.858,0.305,9.51,Paramuricea clavata
1256,droso_4514,0.7358,AF-S4Q0A9-F1-model_v4,0.025,0.24,0.248,9.396,Pararge aegeria
1257,droso_1563,0.3318,AF-A0A383V989-F1-model_v4,0.233,1.0,0.203,8.123,Tetradesmus obliquus
1258,droso_4113,0.2841,AF-U6GLV5-F1-model_v4,0.092,1.0,0.878,9.404,Eimeria acervulina
1259,droso_4116,0.4688,AF-A0A5B7F7D8-F1-model_v4,0.106,0.93,0.688,5.284,Portunus trituberculatus
1260,droso_3088,0.2196,AF-A0A0A9Z9N4-F1-model_v4,0.105,0.641,0.158,3.741,Lygus hesperus
1261,droso_1069,0.4431,AF-A0A085V9S2-F1-model_v4,0.115,0.991,0.924,2.345,Pseudomonas syringae
1262,droso_6444,0.3196,AF-Q24IL4-F1-model_v4,0.125,1.0,0.09,6.491,Tetrahymena thermophila SB210
1263,droso_6680,0.1425,AF-A0A669QG82-F1-model_v4,0.184,0.906,0.933,6.23,Phasianus colchicus
1264,droso_2974,0.6852,AF-A0A678TQD9-F1-model_v4,0.194,0.493,0.227,8.872,Saccharum officinarum
1265,droso_1025,0.3485,AF-A0A0B7B045-F1-model_v4,0.215,0.753,0.222,7.647,Arion vulgaris
1266,droso_1707,0.5625,AF-A0A3D0DX15-F1-model_v4,0.225,1.0,0.385,8.935,Massilia sp.
1267,droso_4970,0.7502,AF-A0A6M3IKA7-F1-model_v4,0.142,0.522,0.333,1.201,viral metagenome
1268,droso_430,0.7362,AF-G8QMX8-F1-model_v4,0.103,0.956,0.313,9.292,Azospira oryzae PS
1269,droso_4934,0.2157,AF-M1AV51-F1-model_v4,0.126,0.956,0.424,5.796,Solanum tuberosum
1270,droso_3356,0.5567,AF-A0A1H5XIG2-F1-model_v4,0.14,0.574,0.171,2.27,Alcanivorax sp. DSM 26293
