,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
1025,cons_387,0.942,AF-A0A2I2UC18-F1-model_v4,0.5,0.569,0.236,0.0007533,Felis catus
1026,cons_152,0.9405,AF-A0A182TMD9-F1-model_v4,0.712,0.988,0.548,4.233e-05,Anopheles melas
1027,cons_866,0.9313,AF-A0A834I3B5-F1-model_v4,0.25,0.774,0.47,0.0001096,Rhynchophorus ferrugineus
1028,cons_2213,0.3143,AF-A0A6P4BD13-F1-model_v4,0.192,1.0,0.396,3.549,Arachis duranensis
1029,cons_233,0.962,AF-Q207P8-F1-model_v4,0.452,0.677,0.636,0.06707,Ictalurus punctatus
1030,cons_478,0.3984,AF-J3NS84-F1-model_v4,0.207,0.988,0.271,7.509,Gaeumannomyces tritici R3-111a-1
1031,cons_2273,0.2689,AF-A0A154PU48-F1-model_v4,0.364,0.908,1.0,7.357e-27,Dufourea novaeangliae
1032,cons_46,0.9968,AF-C6K0C7-F1-model_v4,0.883,0.726,0.975,1.866e-12,Anopheles arabiensis
1033,cons_1190,0.6063,AF-A0A0B7JQ10-F1-model_v4,0.22,0.61,0.505,6.281,Clonostachys rosea
1034,cons_2129,0.299,AF-A0A2T7PMV6-F1-model_v4,0.239,0.987,0.137,6.551,Pomacea canaliculata
1035,cons_2216,0.445,AF-A0A212FC30-F1-model_v4,0.454,0.75,0.786,3.167,Danaus plexippus plexippus
1036,cons_625,0.9081,AF-A0A1L8D7A5-F1-model_v4,0.542,0.714,0.723,2.85e-13,Nyssomyia neivai
1037,cons_1317,0.2649,AF-J3L6F9-F1-model_v4,0.139,0.977,0.347,3.704,Oryza brachyantha
1038,cons_1457,0.9132,AF-A0A7I8VFC2-F1-model_v4,0.22,0.67,0.148,3.028e-06,Dimorphilus gyrociliatus
1039,cons_518,0.1685,AF-K5VG00-F1-model_v4,0.165,0.93,0.632,9.131,Phanerochaete carnosa HHB-10118-sp
1040,cons_1887,0.9006,AF-A0A0B6YK79-F1-model_v4,0.444,0.565,0.986,0.0006778,Arion vulgaris
1041,cons_1838,0.9893,AF-A0A6P7FXJ3-F1-model_v4,0.565,0.821,0.993,3.2660000000000002e-21,Diabrotica virgifera virgifera
1042,cons_17,0.3017,AF-A0A3D4YYL9-F1-model_v4,0.129,1.0,0.484,8.738,Deltaproteobacteria bacterium
1043,cons_1378,0.1912,AF-A0A7W8M5C4-F1-model_v4,0.132,1.0,0.803,6.398,Catenibacillus scindens
1044,cons_2333,0.5319,AF-A0A4Y2Q3G8-F1-model_v4,0.125,0.889,0.653,6.431,Araneus ventricosus
1045,cons_863,0.9162,AF-A0A1A9Z7Y3-F1-model_v4,0.227,0.336,0.046,0.06364,Glossina pallidipes
1046,cons_1552,0.9082,AF-E0W395-F1-model_v4,0.266,0.974,0.701,0.0006267,Pediculus humanus corporis
1047,cons_188,0.2451,AF-A0A552U848-F1-model_v4,0.173,0.904,0.309,9.214,Glacieibacterium frigidum
1048,cons_1293,0.7708,AF-A0A2V7E8Q8-F1-model_v4,0.086,0.605,0.071,3.237,Candidatus Rokubacteria bacterium
1049,cons_73,0.378,AF-A0A506UQC3-F1-model_v4,0.205,0.986,0.67,9.513,Oecophyllibacter saccharovorans
1050,cons_1311,0.9747,AF-A0A7R9BZE2-F1-model_v4,0.552,0.576,0.395,1.739e-10,Notodromas monacha
1051,cons_548,0.854,AF-A0A1L8EAA7-F1-model_v4,0.961,0.907,0.987,3.487e-08,Haematobia irritans
1052,cons_628,0.9908,AF-B0X6C1-F1-model_v4,0.895,0.778,0.989,1.3099999999999998e-29,Culex quinquefasciatus
1053,cons_1294,0.4086,AF-U6LNB3-F1-model_v4,0.194,0.904,0.548,5.343,Eimeria brunetti
1054,cons_2068,0.9487,AF-A0A353IZD6-F1-model_v4,0.09,0.6,0.767,4.44,Clostridium sp.
1055,cons_1295,0.5933,AF-I4YJK8-F1-model_v4,0.107,1.0,0.062,8.928,Wallemia mellicola CBS 633.66
1056,cons_520,0.5642,AF-A0A0G0HH94-F1-model_v4,0.127,0.94,0.47,9.297,Candidatus Woesebacteria bacterium GW2011_GWA1_37_7
1057,cons_1345,0.5792,AF-W8GMC0-F1-model_v4,0.14,0.964,0.167,5.301,Candidatus Hepatoplasma crinochetorum Av
1058,cons_1387,0.9714,AF-A0A2M4AY62-F1-model_v4,0.731,0.823,0.989,1.037e-08,Anopheles triannulatus
1059,cons_2356,0.5007,AF-A0A7S6SF66-F1-model_v4,0.106,0.935,0.408,5.815,Ignavibacteriales bacterium
1060,cons_961,0.962,AF-T1H6Z9-F1-model_v4,0.706,0.904,0.962,8.303e-08,Megaselia scalaris
1061,cons_775,0.8645,AF-A0A1A9XQF5-F1-model_v4,0.517,0.745,0.838,4.446e-12,Glossina fuscipes fuscipes
1062,cons_94,0.2623,AF-A0A6E8V035-F1-model_v4,0.253,1.0,0.298,4.394,Anopheles coluzzii
1063,cons_763,0.9917,AF-A0A1W6QYP9-F1-model_v4,0.545,0.497,0.794,2.986e-06,Pachypeltis micranthus
1064,cons_1331,0.7685,AF-A0A812BG23-F1-model_v4,0.184,0.309,0.055,5.036,Sepia pharaonis
1065,cons_600,0.5644,AF-G8DLY7-F1-model_v4,0.12,0.72,0.806,5.211,Aurelia aurita
1066,cons_556,0.6551,AF-F6NMA4-F1-model_v4,0.608,0.873,0.75,0.0001757,Danio rerio
1067,cons_275,0.2971,AF-D7L9B9-F1-model_v4,0.202,0.925,0.55,3.724,Arabidopsis lyrata subsp. lyrata
1068,cons_2156,0.9365,AF-A0A6J2U7U5-F1-model_v4,0.266,0.723,0.353,0.002299,Scaptodrosophila lebanonensis
1069,cons_745,0.4487,AF-A0A842PEG3-F1-model_v4,0.204,0.943,0.424,8.145,Nitrosopumilus sp.
1070,cons_779,0.8845,AF-A0A6B2EH67-F1-model_v4,0.333,0.658,0.926,3.262e-06,Phlebotomus kandelakii
1071,cons_1509,0.5016,AF-A0A6J0RIC6-F1-model_v4,0.395,1.0,0.857,0.1438,Bactrocera dorsalis
1072,cons_1879,0.8304,AF-A0A100I0U9-F1-model_v4,0.092,0.667,0.915,0.8404,Mycobacterium pseudoshottsii JCM 15466
1073,cons_1915,0.897,AF-T1JKZ4-F1-model_v4,0.5,0.972,0.766,1.401e-05,Strigamia maritima
1074,cons_1228,0.9526,AF-A0A820P3N4-F1-model_v4,0.223,0.494,0.938,0.0002121,Adineta steineri
1075,cons_1043,0.9832,AF-A0A077ZET4-F1-model_v4,0.413,0.637,0.054,7.42e-06,Trichuris trichiura
1076,cons_1245,0.5399,AF-A0A2Y9GNS1-F1-model_v4,0.402,0.905,0.94,0.001889,Neomonachus schauinslandi
1077,cons_914,0.5943,AF-A0A1I8PBF2-F1-model_v4,0.289,0.676,0.237,0.3524,Stomoxys calcitrans
1078,cons_319,0.9976,AF-Q53LH8-F1-model_v4,0.846,0.97,0.878,7.066e-09,Oryza sativa Japonica Group
1079,cons_1480,0.9974,AF-A0A1B0DD66-F1-model_v4,0.72,0.428,0.997,2.027e-37,Phlebotomus papatasi
1080,cons_476,0.3055,AF-A0A6G0Z7U7-F1-model_v4,0.158,0.98,0.13,1.675,Aphis craccivora
1081,cons_70,0.8134,AF-A0A1E1W8B4-F1-model_v4,0.409,0.471,0.953,1.731e-18,Pectinophora gossypiella
1082,cons_255,0.3722,AF-A0A819KLN3-F1-model_v4,0.135,1.0,0.486,6.056,Rotaria sp. Silwood1
1083,cons_1290,0.9923,AF-A7UCI3-F1-model_v4,0.733,0.652,1.0,3.661e-06,Musca domestica
1084,cons_1224,0.3325,AF-A0A2H2JG12-F1-model_v4,0.305,0.895,0.886,9.159,Caenorhabditis japonica
1085,cons_1210,0.4952,AF-A0A1N7FA90-F1-model_v4,0.111,0.947,0.229,6.206,Haladaptatus litoreus
1086,cons_1963,0.9293,AF-B9VSZ7-F1-model_v4,0.816,0.621,0.956,3.229e-15,Bombyx mori
1087,cons_920,0.3935,AF-R5T2P9-F1-model_v4,0.123,0.97,0.454,5.812,Clostridium sp. CAG:762
1088,cons_162,0.9759,AF-A0A158PIH2-F1-model_v4,0.461,0.433,0.21,0.006145,Angiostrongylus costaricensis
1089,cons_1162,0.9538,AF-A0A674NMF8-F1-model_v4,1.0,0.796,0.882,5.241e-11,Takifugu rubripes
1090,cons_2092,0.9376,AF-A0A7R9LT87-F1-model_v4,0.288,0.511,0.363,0.00317,Medioppia subpectinata
1091,cons_571,0.2909,AF-A0A4U6TWQ7-F1-model_v4,0.216,0.921,0.76,6.829,Setaria viridis
1092,cons_1292,0.9447,AF-A0A6G5AEF9-F1-model_v4,0.408,0.392,0.986,6.724e-05,Rhipicephalus microplus
1093,cons_968,0.5165,AF-A0A182FKA0-F1-model_v4,0.208,0.895,0.205,1.953,Anopheles albimanus
1094,cons_2132,0.2023,AF-A0A1I7SUR1-F1-model_v4,0.136,1.0,0.884,8.492,Bursaphelenchus xylophilus
1095,cons_1111,0.9758,AF-A0A182N865-F1-model_v4,0.812,1.0,0.646,3.657e-09,Anopheles dirus
1096,cons_1136,0.9511,AF-A0A7R9ID95-F1-model_v4,0.628,0.633,0.755,3.32e-12,Timema tahoe
1097,cons_2072,0.9663,AF-A0A0L0CPT5-F1-model_v4,0.62,0.954,0.199,1.75e-20,Lucilia cuprina
1098,cons_29,0.9177,AF-A0A0L0CDJ7-F1-model_v4,0.531,0.828,0.94,1.479e-08,Lucilia cuprina
1099,cons_2341,0.6639,AF-A0A2V8PEJ5-F1-model_v4,0.166,0.958,0.585,3.537,Acidobacteria bacterium
1100,cons_2260,0.4633,AF-A0A7E4RZE3-F1-model_v4,0.253,0.457,0.969,2.372e-05,Cimex lectularius
1101,cons_2066,0.3756,AF-A0A3M2D0F6-F1-model_v4,0.235,1.0,0.961,9.095,Planctomycetota bacterium
1102,cons_48,0.9886,AF-I3EM80-F1-model_v4,0.651,0.768,0.672,1.802e-05,Nematocida parisii ERTm1
1103,cons_1515,0.5116,AF-A0A2W1BGQ5-F1-model_v4,0.379,0.844,0.983,3.714e-07,Helicoverpa armigera
1104,cons_136,0.9674,AF-A0A183VB69-F1-model_v4,0.3,0.611,0.879,0.01342,Toxocara canis
1105,cons_1400,0.3554,AF-A0A6P9C4V5-F1-model_v4,0.182,0.991,0.154,9.206,Pantherophis guttatus
1106,cons_176,0.5126,AF-A0A0S9QW96-F1-model_v4,0.2,1.0,0.331,7.133,Microbacterium sp. Leaf288
1107,cons_659,0.7978,AF-A0A6J2TK49-F1-model_v4,0.471,0.883,0.984,2.4519999999999996e-22,Scaptodrosophila lebanonensis
1108,cons_1776,0.9897,AF-I3EM80-F1-model_v4,0.651,0.768,0.672,2.742e-05,Nematocida parisii ERTm1
1109,cons_1886,0.9467,AF-A0A6A4IUD0-F1-model_v4,0.261,0.667,0.562,0.1088,Apolygus lucorum
1110,cons_2227,0.6559,AF-I1J7M8-F1-model_v4,0.156,0.99,0.182,9.741,Glycine max
1111,cons_71,0.2164,AF-A0A812J267-F1-model_v4,0.145,0.78,0.086,7.747,Symbiodinium sp. CCMP2592
1112,cons_1550,0.5639,AF-A0A6N7CWZ9-F1-model_v4,0.183,0.759,0.881,0.6249,Xylophilus sp.
1113,cons_2194,0.7573,AF-A0A354GEG2-F1-model_v4,0.137,0.699,0.347,0.1682,Tenacibaculum sp.
1114,cons_569,0.5252,AF-Q5KXF0-F1-model_v4,0.045,0.863,0.629,6.991,Geobacillus kaustophilus HTA426
1115,cons_1330,0.423,AF-W8BDS4-F1-model_v4,0.18,1.0,0.093,7.818,Ceratitis capitata
1116,cons_2253,0.9573,AF-A0A7J6B4I5-F1-model_v4,0.441,0.483,0.344,0.0002872,Ameiurus melas
1117,cons_1889,0.6881,AF-A0A7S1NSV5-F1-model_v4,0.057,0.385,0.133,5.977,Eutreptiella gymnastica
1118,cons_1308,0.6301,AF-A0A834HXZ8-F1-model_v4,0.428,0.988,0.977,7.656e-05,Rhynchophorus ferrugineus
1119,cons_1046,0.2465,AF-A0A836LLQ6-F1-model_v4,0.144,0.885,0.958,2.849,Porcisia hertigi
1120,cons_133,0.9977,AF-A0A0K8WJ82-F1-model_v4,0.852,1.0,1.0,3.2089999999999997e-29,Bactrocera latifrons
1121,cons_1084,0.9655,AF-A0A5A7S925-F1-model_v4,0.206,0.829,0.159,5.056,Rhodococcus cavernicola
1122,cons_1431,0.1991,AF-A0A7V2H930-F1-model_v4,0.171,1.0,0.164,1.22,Phycisphaerae bacterium
1123,cons_186,0.3959,AF-A0A6J4TDB9-F1-model_v4,0.171,1.0,0.551,6.465,uncultured Sphingomonas sp.
1124,cons_42,0.9905,AF-A0A834MCA5-F1-model_v4,0.673,0.505,0.925,2.098e-05,Rhynchophorus ferrugineus
1125,cons_1567,0.9685,AF-A0A4Z0Z525-F1-model_v4,0.358,0.53,0.064,0.0001753,Xylaria hypoxylon
1126,cons_2098,0.8415,AF-J9IHB6-F1-model_v4,0.173,0.92,0.246,4.264,Oxytricha trifallax
1127,cons_792,0.6644,AF-A0A367WQC3-F1-model_v4,0.193,1.0,0.871,9.991,Thalassospira profundimaris
1128,cons_1119,0.7754,AF-A0A6H5HUT1-F1-model_v4,0.4,0.685,0.43,3.612e-07,Nesidiocoris tenuis
1129,cons_930,0.5484,AF-A0A814QC19-F1-model_v4,0.192,0.965,0.195,7.212,Adineta steineri
1130,cons_2279,0.8938,AF-A0A6U0M843-F1-model_v4,0.093,0.403,0.711,5.323,Prasinoderma coloniale
1131,cons_1262,0.2365,AF-A0A6G6X423-F1-model_v4,0.168,0.972,0.82,4.525,Nordella sp. HKS 07
1132,cons_2106,0.415,AF-B0W0N4-F1-model_v4,0.493,0.986,0.328,0.003788,Culex quinquefasciatus
1133,cons_1829,0.4405,AF-A0A1B1AS16-F1-model_v4,0.144,0.992,0.471,1.85,Streptomyces griseochromogenes
1134,cons_407,0.8468,AF-W5P6Y9-F1-model_v4,0.37,0.649,1.0,0.02029,Ovis aries
1135,cons_1845,0.9944,AF-B2FYK3-F1-model_v4,0.48,0.352,1.0,4.206e-16,Anopheles gambiae
1136,cons_1173,0.9195,AF-A0A3P7MCX7-F1-model_v4,0.214,0.575,0.538,0.3968,Dibothriocephalus latus
1137,cons_1437,0.9938,AF-E2BSX6-F1-model_v4,0.519,0.536,0.881,7.118e-05,Harpegnathos saltator
1138,cons_1406,0.9912,AF-A0A7R9DPU8-F1-model_v4,0.67,0.441,0.79,5.965e-12,Timema poppensis
1139,cons_2350,0.1831,AF-A0A0Q4GC61-F1-model_v4,0.184,1.0,0.301,8.671,Sphingomonas sp. Leaf20
1140,cons_1852,0.9863,AF-A0A336MYW7-F1-model_v4,0.775,0.83,0.996,5.188e-59,Culicoides sonorensis
1141,cons_1524,0.9893,AF-A0A182VB29-F1-model_v4,0.504,0.595,0.616,8.967e-16,Anopheles merus
1142,cons_2125,0.3907,AF-A0A352C5V9-F1-model_v4,0.287,0.957,0.259,2.445,Legionellales bacterium
1143,cons_374,0.769,AF-A0A670ZHE8-F1-model_v4,0.258,0.806,0.491,0.0344,Pseudonaja textilis
1144,cons_2183,0.5239,AF-A0A2V8J6K4-F1-model_v4,0.166,0.83,0.277,6.703,Acidobacteria bacterium
1145,cons_1413,0.3787,AF-A0A7W5WCG8-F1-model_v4,0.117,0.746,0.219,9.193,Rhizobium sp. BK700
1146,cons_2006,0.295,AF-A0A816QIC9-F1-model_v4,0.16,0.875,0.596,7.955,Brassica napus
1147,cons_2337,0.8346,AF-I4DPE8-F1-model_v4,0.318,0.367,0.484,0.05239,Papilio xuthus
1148,cons_2389,0.5198,AF-A0A7S0SXW6-F1-model_v4,0.132,0.883,0.571,6.499,Mantoniella antarctica
1149,cons_403,0.9089,AF-A0A6J3FA15-F1-model_v4,0.73,0.819,0.99,1.667e-12,Sapajus apella
1150,cons_2224,0.9029,AF-A0A1B0G1C9-F1-model_v4,0.655,0.783,0.489,1.283e-12,Glossina morsitans morsitans
1151,cons_51,0.6996,AF-A0A1A9ZFL3-F1-model_v4,0.522,0.985,0.893,6.602e-05,Glossina pallidipes
1152,cons_1794,0.847,AF-A0A812DI20-F1-model_v4,0.098,0.895,0.157,3.434,Sepia pharaonis
1153,cons_936,0.9938,AF-A0A7S3PRU8-F1-model_v4,0.513,0.835,0.528,6.774e-11,Aplanochytrium stocchinoi
1154,cons_2214,0.9165,AF-A0A7L2ZCL0-F1-model_v4,0.376,0.434,0.426,4.539e-09,Jacana jacana
1155,cons_222,0.8905,AF-A0A6A4JT33-F1-model_v4,0.2,0.679,0.75,0.0006253,Apolygus lucorum
1156,cons_1023,0.965,AF-A0A5J5CY08-F1-model_v4,0.377,0.679,0.342,1.832e-05,Etheostoma spectabile
1157,cons_1144,0.8464,AF-A0A182PN56-F1-model_v4,0.481,0.831,0.36,0.001458,Anopheles epiroticus
1158,cons_1958,0.7892,AF-A0A1A9X1G0-F1-model_v4,0.404,0.4,0.408,0.02506,Glossina brevipalpis
1159,cons_1195,0.4429,AF-A0A109CBI4-F1-model_v4,0.176,0.977,0.702,4.742,Candidatus Magnetominusculus xianensis
1160,cons_1586,0.9034,AF-A0A0C9UUJ7-F1-model_v4,0.21,0.667,0.216,0.852,Sphaerobolus stellatus SS14
1161,cons_781,0.6154,AF-A0A2H3DXD4-F1-model_v4,0.142,0.789,0.129,9.736,Armillaria gallica
1162,cons_1501,0.3163,AF-A0A220SU46-F1-model_v4,0.138,1.0,0.821,5.804,Alcanivorax sp. N3-2A
1163,cons_804,0.5405,AF-A0A094CNY7-F1-model_v4,0.189,0.938,0.642,5.247,Pseudogymnoascus sp. VKM F-4515 (FW-2607)
1164,cons_2261,0.3975,AF-A0A4W4HJX5-F1-model_v4,0.137,0.953,0.144,9.927,Electrophorus electricus
1165,cons_260,0.9939,AF-A0A067R284-F1-model_v4,0.763,0.818,0.727,5.387e-07,Zootermopsis nevadensis
1166,cons_2088,0.379,AF-A0A811RDW3-F1-model_v4,0.15,0.981,0.609,4.562,Miscanthus lutarioriparius
1167,cons_1109,0.6932,AF-Q0W620-F1-model_v4,0.097,0.534,0.477,5.883,Methanocella arvoryzae MRE50
1168,cons_909,0.9889,AF-F1MB80-F1-model_v4,0.487,0.842,0.87,4.918e-11,Bos taurus
1169,cons_560,0.9764,AF-A0A154PH63-F1-model_v4,0.443,0.89,0.98,3.247e-11,Dufourea novaeangliae
1170,cons_1451,0.9968,AF-A0A5E4N5Q0-F1-model_v4,0.714,1.0,0.992,8.227e-23,Cinara cedri
1171,cons_1521,0.9874,AF-A0A811V4R6-F1-model_v4,0.719,1.0,1.0,1.315e-10,Ceratitis capitata
1172,cons_2153,0.5869,AF-G0N4T9-F1-model_v4,0.145,0.489,0.062,1.619,Caenorhabditis brenneri
1173,cons_1447,0.7864,AF-A0A834IYM3-F1-model_v4,0.19,0.755,0.37,1.885e-06,Rhynchophorus ferrugineus
1174,cons_1687,0.5615,AF-A0A2H9TG83-F1-model_v4,0.073,0.263,0.237,9.779,Paramicrosporidium saccamoebae
1175,cons_1544,0.4123,AF-A0A8B2EWK3-F1-model_v4,0.142,0.906,0.708,4.359,Arachnia propionica
1176,cons_2094,0.9593,AF-A0A1I8GLU2-F1-model_v4,0.25,0.396,0.188,0.2881,Macrostomum lignano
1177,cons_2307,0.9897,AF-A0A131Y6B4-F1-model_v4,0.714,0.621,0.897,1.072e-16,Ixodes ricinus
1178,cons_2083,0.9427,AF-A0A7D9CVX0-F1-model_v4,0.628,0.972,0.986,9.299e-06,Brettanomyces bruxellensis
1179,cons_380,0.2678,AF-D4DNU1-F1-model_v4,0.147,0.885,0.731,6.226,Neisseria elongata subsp. glycolytica ATCC 29315
1180,cons_1772,0.1824,AF-A0A176VC35-F1-model_v4,0.142,0.993,0.628,9.435,Marchantia polymorpha subsp. ruderalis
1181,cons_666,0.404,AF-A0A1S2KUZ8-F1-model_v4,0.157,0.986,0.273,9.451,Anaerobacillus isosaccharinicus
1182,cons_802,0.6909,AF-A0A6S7MKV5-F1-model_v4,0.102,0.803,0.282,4.02,Lactuca saligna
1183,cons_49,0.7,AF-A0A6L2Q243-F1-model_v4,0.125,0.8,0.107,8.714,Coptotermes formosanus
1184,cons_901,0.4793,AF-A0A1B0BR80-F1-model_v4,0.463,0.969,0.979,5.162e-06,Glossina palpalis gambiensis
1185,cons_1667,0.9832,AF-A0A7S0G3A6-F1-model_v4,0.312,0.842,0.684,1.275e-08,Rhodosorus marinus
1186,cons_277,0.24,AF-A4HW28-F1-model_v4,0.125,1.0,0.103,6.4,Leishmania infantum
1187,cons_1222,0.35,AF-A0A316VTM8-F1-model_v4,0.128,0.856,0.153,8.286,Ceraceosorus guamensis
1188,cons_1830,0.927,AF-A0A1V5J4Q7-F1-model_v4,0.127,1.0,0.873,9.044,bacterium ADurb.BinA028
1189,cons_1356,0.7626,AF-A0A1B0DJ18-F1-model_v4,0.408,0.907,0.766,0.5599,Phlebotomus papatasi
1190,cons_1646,0.8997,AF-W8BM37-F1-model_v4,0.361,0.992,0.709,1.546e-09,Ceratitis capitata
1191,cons_100,0.2543,AF-A0A5B0PPC5-F1-model_v4,0.179,0.917,0.884,2.327,Puccinia graminis f. sp. tritici
1192,cons_103,0.9922,AF-A0A0N5D3T2-F1-model_v4,0.411,0.958,1.0,7.278e-08,Thelazia callipaeda
1193,cons_1372,0.549,AF-A0A4Q5PJN7-F1-model_v4,0.079,0.85,0.772,4.772,Comamonadaceae bacterium
1194,cons_1435,0.5074,AF-J9KWL5-F1-model_v4,0.219,0.465,0.132,0.00118,Acyrthosiphon pisum
1195,cons_2241,0.4645,AF-A0A4Q6G5B1-F1-model_v4,0.168,0.974,0.705,1.903,Xanthomonadaceae bacterium
1196,cons_606,0.9097,AF-A0A1I8MMG3-F1-model_v4,0.725,0.637,0.716,9.553e-13,Musca domestica
1197,cons_1780,0.7701,AF-A0A0L0BKQ0-F1-model_v4,0.412,0.826,1.0,6.739e-06,Lucilia cuprina
1198,cons_2067,0.8477,AF-A0A1J1HJV4-F1-model_v4,0.7,0.878,0.8,8.521e-05,Clunio marinus
1199,cons_154,0.5656,AF-E7S009-F1-model_v4,0.111,0.986,0.784,4.277,Lautropia mirabilis ATCC 51599
1200,cons_214,0.737,AF-A0A139I650-F1-model_v4,0.111,0.507,0.172,5.006,Pseudocercospora musae
1201,cons_105,0.2577,AF-A0A7J6GWA5-F1-model_v4,0.174,0.977,0.358,9.124,Cannabis sativa
1202,cons_1098,0.2614,AF-A0A1V6F7J7-F1-model_v4,0.258,0.989,0.408,8.546,Alphaproteobacteria bacterium ADurb.Bin100
1203,cons_1313,0.4958,AF-A0A5E4PUZ9-F1-model_v4,0.115,0.958,0.286,7.255,Leptidea sinapis
1204,cons_660,0.3816,AF-A0A7J5XI69-F1-model_v4,0.151,0.755,0.597,8.754,Dissostichus mawsoni
1205,cons_1183,0.6926,AF-A0A0D2Y2U5-F1-model_v4,0.17,0.971,0.845,6.401,Fusarium oxysporum f. sp. lycopersici 4287
1206,cons_2018,0.288,AF-B9SD35-F1-model_v4,0.219,0.855,0.141,9.698,Ricinus communis
1207,cons_1226,0.952,AF-A0A0K8W0U5-F1-model_v4,0.53,0.875,0.59,1.07e-09,Bactrocera latifrons
1208,cons_1017,0.572,AF-A0A140DKW9-F1-model_v4,0.858,0.867,0.539,1.556e-06,Rhynchophorus ferrugineus
1209,cons_777,0.5768,AF-A0A225VB22-F1-model_v4,0.166,0.962,0.63,1.567,Phytophthora megakarya
1210,cons_416,0.9731,AF-A0A2J7RRB6-F1-model_v4,0.727,0.505,0.982,1.634e-07,Cryptotermes secundus
1211,cons_2073,0.6076,AF-A0A6P8TF25-F1-model_v4,0.242,0.782,0.15,0.3038,Gymnodraco acuticeps
1212,cons_1575,0.209,AF-A0A843XD00-F1-model_v4,0.181,1.0,0.328,8.156,Colocasia esculenta
1213,cons_902,0.6024,AF-A0A6V6YLP2-F1-model_v4,0.1,1.0,0.624,2.413,Flavobacterium chungangense
1214,cons_350,0.3709,AF-A0A7T8Q2V9-F1-model_v4,0.177,0.989,0.899,9.536,Stenotrophomonas maltophilia
1215,cons_744,0.7384,AF-A0A4R1EZ29-F1-model_v4,0.115,0.975,0.464,4.646,Cocleimonas flava
1216,cons_1749,0.9891,AF-A0A6V7HSE4-F1-model_v4,0.773,0.627,0.991,1.598e-11,Bracon brevicornis
1217,cons_404,0.9823,AF-H6ABW8-F1-model_v4,0.642,0.282,1.0,0.0002051,Strongyloides papillosus
1218,cons_511,0.4326,AF-A0A0N0I4P6-F1-model_v4,0.076,0.881,0.348,6.893,Geobacillus sp. BCO2
1219,cons_900,0.941,AF-A0A0G3Z6E6-F1-model_v4,0.276,0.537,0.895,1.83e-05,Bactrocera dorsalis
1220,cons_239,0.9905,AF-A0A2P2HWS3-F1-model_v4,0.654,0.671,0.675,9.417e-12,Hirondellea gigas
1221,cons_1527,0.2725,AF-A0A285ZVE3-F1-model_v4,0.218,1.0,0.168,9.928,Fibrobacter sp. UWB16
1222,cons_713,0.2063,AF-A0A7S2LIH9-F1-model_v4,0.12,0.979,0.516,1.073,Skeletonema marinoi
1223,cons_2024,0.9778,AF-A0A0L7LQH8-F1-model_v4,0.323,0.793,0.929,0.003257,Operophtera brumata
1224,cons_80,0.9108,AF-A0A6J2TZ81-F1-model_v4,0.177,0.653,0.169,0.05086,Scaptodrosophila lebanonensis
1225,cons_1578,0.9119,AF-A0A5N5FKR0-F1-model_v4,0.28,0.227,0.316,1.918,Pyrus ussuriensis x Pyrus communis
1226,cons_749,0.6701,AF-A0A524RQZ1-F1-model_v4,0.153,0.433,0.203,4.601,Aphanocapsa feldmannii 277cV
1227,cons_1559,0.9901,AF-A0A1J3E8V5-F1-model_v4,0.759,0.643,0.491,9.413e-06,Noccaea caerulescens
1228,cons_1908,0.9173,AF-A0A0N4XN14-F1-model_v4,0.377,0.536,0.106,0.002394,Nippostrongylus brasiliensis
1229,cons_721,0.9934,AF-B8P362-F1-model_v4,0.75,0.773,0.958,4.26e-10,Postia placenta Mad-698-R
1230,cons_1647,0.5671,AF-A0A7G1IAZ7-F1-model_v4,0.209,0.811,0.406,0.4066,Mycobacterium kansasii
1231,cons_104,0.9679,AF-A0A3M6V6F2-F1-model_v4,0.46,0.854,0.854,2.175e-06,Pocillopora damicornis
1232,cons_2110,0.1594,AF-A0A3M1Y5R5-F1-model_v4,0.158,0.942,0.231,8.385,Chloroflexi bacterium
1233,cons_243,0.472,AF-A0A2G8JDZ7-F1-model_v4,0.147,0.932,0.206,7.185,Apostichopus japonicus
1234,cons_2231,0.1844,AF-A0A7J4M3H0-F1-model_v4,0.161,0.957,0.17,5.743,Nanoarchaeota archaeon
1235,cons_2016,0.9549,AF-A0A6P5A060-F1-model_v4,0.355,0.57,0.09,0.00157,Branchiostoma belcheri
1236,cons_276,0.2752,AF-A0A4Y2I954-F1-model_v4,0.085,0.936,0.677,9.897,Araneus ventricosus
1237,cons_1251,0.559,AF-A0A1G7TPH7-F1-model_v4,0.183,0.959,0.899,3.253,Chitinophaga filiformis
1238,cons_20,0.7795,AF-A0A4C1TT73-F1-model_v4,0.671,0.814,0.522,0.0001809,Eumeta japonica
1239,cons_1171,0.5536,AF-A0A0G4FSA6-F1-model_v4,0.119,0.568,0.035,5.289,Vitrella brassicaformis CCMP3155
1240,cons_2361,0.9877,AF-A0A1E1XFD5-F1-model_v4,0.6,0.686,0.481,3.25e-17,Amblyomma aureolatum
1241,cons_568,0.9403,AF-A0A0K8W0U5-F1-model_v4,0.54,0.875,0.59,9.093e-09,Bactrocera latifrons
1242,cons_1758,0.3138,AF-A0A6P4ASA1-F1-model_v4,0.153,0.765,0.382,6.843,Ziziphus jujuba
